,Fecha / Hora,ID,Comentario
1682,2022-06-08 22:44:15+00:00,6569,Flujos Campaña CEET Nuevas – Junio
1683,2022-06-08 22:44:40+00:00,5463,Bbva Seguros Tablero De Control Seguros Back
1684,2022-06-08 22:50:02+00:00,7839,Sena - Reporte Outbound SMS interactivo -AGV
1685,2022-06-08 22:50:18+00:00,6776,Sena - Reporte Outbound Email
1686,2022-06-08 22:50:32+00:00,6775,Sena - Reporte Outbound Sms
1687,2022-06-08 22:51:53+00:00,6779,Sena - Reporte Ausentismo
1688,2022-06-08 22:52:11+00:00,6781,Sena - Tablero De Control
1689,2022-06-08 22:52:30+00:00,7842,Sena - Informe Financiero
1690,2022-06-08 23:00:05+00:00,6570,Ceet - Flujo Renovaciones
1691,2022-06-08 23:00:42+00:00,7107,Acciona Movilidad - Tablero De Control Acciona Movilidad
1692,2022-06-08 23:01:02+00:00,8057,Iberia Reporte Ausentismo
1693,2022-06-08 23:00:58+00:00,7851,Iberdrola Tablero de Control
1694,2022-06-08 23:00:02+00:00,8056,Tablero de Control Iberia - Junio
1695,2022-06-08 23:16:14+00:00,6276,Corte - Proyectos Comerciales - 18:00
1696,2022-06-08 23:47:46+00:00,7143,Ach Informe Comparativo Horas Junio 20220607
1697,2022-06-09 10:23:54+00:00,7073,Re:  Liberty Tableros De Control
1698,2022-06-09 10:41:21+00:00,7865,Messer Consolidado Correos
1699,2022-06-09 10:47:13+00:00,6887,Messer Niveles De Servicio
1700,2022-06-09 10:49:37+00:00,6887,Messer Niveles De Servicio Chile
1701,2022-06-09 10:58:05+00:00,5174,Ach Desempeño Ach Mayo 20220531 (Alcance)
1702,2022-06-09 11:05:11+00:00,6443,Ach Informe Back Soi Junio 20220607
1703,2022-06-09 11:07:25+00:00,6442,Ach Informe Back Pse Junio 20220607
1704,2022-06-09 11:25:43+00:00,6886,Messer Ocupación Agente
1705,2022-06-09 11:25:25+00:00,8070,Wom Migracion Logueos
1706,2022-06-09 11:26:00+00:00,6885,Messer 5/15
1707,2022-06-09 11:36:53+00:00,7776,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Empresas
1708,2022-06-09 11:37:45+00:00,7623,Messer Pbi Seguimiento Diario
1709,2022-06-09 11:38:58+00:00,7777,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Seguros
1710,2022-06-09 11:40:25+00:00,7459,BBVA - Reporte Irene Seguros
1711,2022-06-09 11:40:25+00:00,7459,BBVA - Reporte Irene Seguros
1712,2022-06-09 12:01:37+00:00,6867,Cruz Verde Informe Diario Junio 20220608
1713,2022-06-09 12:01:45+00:00,7492,Cruz Verde Informe Anis Junio 20220608
1714,2022-06-09 12:11:21+00:00,7620,Re:  Wom Tablero De Control
1715,2022-06-09 12:15:20+00:00,6238,Seguimiento Tiendas
1716,2022-06-09 12:33:34+00:00,8084,Bases Despachos-Ruta
1717,2022-06-09 12:32:41+00:00,7931,BBVA - SPC / Banco
1718,2022-06-09 12:40:30+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
1719,2022-06-09 12:41:30+00:00,7982,Informe Seguimiento Central
1720,2022-06-09 12:43:00+00:00,7749,Liberty
1721,2022-06-09 12:44:04+00:00,7799,BBVA Seguros CDM Retenciones
1722,2022-06-09 12:48:22+00:00,6577,Direc Tv Colombia K - Directv K Informe Gestion Diaria Cobranzas (novedades Cargue Base Gestión_cobranzas - Konecta
1723,2022-06-09 12:52:29+00:00,7591,Reporte de Integración
1724,2022-06-09 12:51:29+00:00,7111,Ceet Tipificaciones Clasificados
1725,2022-06-09 12:55:59+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
1726,2022-06-09 12:59:10+00:00,6591,Bbva Seguros Cdm Front (Endosos -Inde -General)
1727,2022-06-09 12:58:19+00:00,7458,BBVA - Reporte Irene Empresas
1728,2022-06-09 13:00:52+00:00,7860,Cruz Verde Pbi Oms Junio 20220608
1729,2022-06-09 13:06:07+00:00,7827,Sena - Verbathing
1730,2022-06-09 13:08:51+00:00,7826,Sena - Informe IVR
1731,2022-06-09 13:10:55+00:00,5128,Ceet Informe Cubo
1732,2022-06-09 13:15:36+00:00,7800,BBVA SEGUROS CDM Service Sale
1733,2022-06-09 13:24:23+00:00,7019,Messer Respuesta De Correos Pacientes
1734,2022-06-09 13:18:43+00:00,5115,Direc Tv Colombia K - Directv K Informe De Tiempos Directv - Junio
1735,2022-06-09 13:26:45+00:00,7703,Publicacion Simple Reporte De Ivr
1736,2022-06-09 13:31:02+00:00,8089,Base Lime Encuestas RRSS
1737,2022-06-09 13:31:07+00:00,7810,ETB CD Detalle SMS Etb Canales Digitales Junio_v2
1738,2022-06-09 13:30:52+00:00,7933,Medicarte Informe Diario Pbi Junio 20220608
1739,2022-06-09 13:33:39+00:00,7812,ETB CD Reporte de Servicio Canales Digitales
1740,2022-06-09 13:33:58+00:00,7569,Shein - Control Horas
1741,2022-06-09 13:31:03+00:00,5126,Ceet Asi Terminamos Ayer 08 Junio 2022
1742,2022-06-09 13:39:23+00:00,7576,Informe Novedades
1743,2022-06-09 13:40:08+00:00,5126,Ceet Asi Terminamos Ayer 08 Junio 2022
1744,2022-06-09 13:47:47+00:00,7812,ETB CD Reporte de Servicio Canales Digitales
1745,2022-06-09 13:51:35+00:00,5665,Ceet Fuera De Horario
1746,2022-06-09 13:52:59+00:00,7749,Re:  Liberty
1747,2022-06-09 13:56:04+00:00,5131,Ceet Informe Conversion Diario Junio 2022
1748,2022-06-09 13:59:38+00:00,5459,Bbva Seguros Cdm Buzones
1749,2022-06-09 13:59:56+00:00,7747,BANCO PICHINCHA Rellamados / Short Calls
1750,2022-06-09 13:58:09+00:00,6095,BBVA SAC - Bbva Empresas Seguimiento Diario Buzones
1751,2022-06-09 14:00:49+00:00,7621,Messer Satu
1752,2022-06-09 14:00:56+00:00,7817,ETB CD Redes Sociales
1753,2022-06-09 14:01:00+00:00,7811,ETB CD Informe de Recontacto
1754,2022-06-09 14:01:29+00:00,5132,Informe Ventas Caidas Junio 2022
1755,2022-06-09 14:02:58+00:00,7795,Cruz Verde Bonificación Oai Junio 20220608
1756,2022-06-09 14:03:40+00:00,5598,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Siguiente Junio
1757,2022-06-09 14:05:19+00:00,5594,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Actual Junio
1758,2022-06-09 14:04:27+00:00,7045,Sena - dobot - power bi
1759,2022-06-09 14:04:37+00:00,7833,Sena - Chat bot
1760,2022-06-09 14:04:59+00:00,7802,BBVA SEGUROS Cuadro Buzon Endosos
1761,2022-06-09 14:05:04+00:00,6772,Sena - Reporte Tipificación Chat
1762,2022-06-09 14:05:24+00:00,6777,Sena - Reporte Satisfacción Chat
1763,2022-06-09 14:07:44+00:00,6888,Messer Productividad
1764,2022-06-09 14:08:19+00:00,8026,Reporte App y Portal My Linde
1765,2022-06-09 14:08:23+00:00,6165,Direct Tv Colombia - Directv K Compromisos Vigentes
1766,2022-06-09 14:21:24+00:00,5130,Ceet Informe Penetracion
1767,2022-06-09 14:21:30+00:00,7828,Sena - Reporte de servicio wp
1768,2022-06-09 14:26:11+00:00,5403,BBVA - Bbva Empresas Informe Gerencial Empresas
1769,2022-06-09 14:26:51+00:00,7078,BBVA - Reporte Chat Bot
1770,2022-06-09 14:31:15+00:00,6440,Ach Informe Volumetría General Junio 20220608
1771,2022-06-09 14:31:17+00:00,7816,ETB CD Reporte Tipificaciones
1772,2022-06-09 14:34:26+00:00,8030,Bbva Seguros Cdm Desempleo
1773,2022-06-09 14:40:28+00:00,6621,Ceet Penetración Combos Junio 2022
1774,2022-06-09 14:42:15+00:00,5512,Base De Datos Habeas Data CEET- Junio 2022
1775,2022-06-09 14:47:05+00:00,7830,Sena - Reporte de satisfacción wp
1776,2022-06-09 14:46:52+00:00,7829,Sena - Reporte de tipificación WP
1777,2022-06-09 14:46:46+00:00,7748,Liberty Informe Coomeva
1778,2022-06-09 14:51:36+00:00,7704,Linde DashBoard Power Bi
1779,2022-06-09 14:52:28+00:00,5207,Publicacion Linde Dashboard Diario
1780,2022-06-09 14:55:41+00:00,8088,Reporte de Indicadores Operativos
1781,2022-06-09 14:58:39+00:00,5168,Ceet Corte Ventas Hora Hora
1782,2022-06-09 14:59:47+00:00,7108,Acciona Movilidad - Reporte De Servicio Semanal Acciona Movilidad
1783,2022-06-09 15:01:42+00:00,7141,Ach Informe Chat Bot Junio 20220608
1784,2022-06-09 15:07:05+00:00,7079,BBVA - Reporte Premium Reiterado
1785,2022-06-09 15:08:55+00:00,7622,Messer Remanentes
1786,2022-06-09 15:14:01+00:00,6258,Ceet - Reporte Efectividades Etce - Televenta Suscripciones
1787,2022-06-09 15:14:14+00:00,5956,Publicación Enel Codensa Reporte Cartera Outbound
1788,2022-06-09 15:17:03+00:00,6043,Direc Tv Colombia K - Directv K Horas Conexion Validaciones
1789,2022-06-09 15:17:31+00:00,6044,Direc Tv Colombia K - Directv K Horas Conexion Inbound Junio
1790,2022-06-09 15:19:01+00:00,6573,"Directv - Directv Tiempos Argentina, Ecuador, Recargas y UpRentabilidad Nomina ( Aspet)"
1791,2022-06-09 15:19:32+00:00,6574,Directv - Directv Tiempos Ecuador Nomina ( Aspet)
1792,2022-06-09 15:21:30+00:00,7105,REPORTE KPI´s TIEMPO DIGITALES - Junio (Gestión de bases Digital)
1793,2022-06-09 15:21:55+00:00,7801,BBVA SEGUROS CDM Endosos
1794,2022-06-09 15:26:40+00:00,7777,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Seguros
1795,2022-06-09 15:28:19+00:00,6579,Direc Tv Colombia K - Directv Actualizacion Base Antidesconexion Cartera (recupero) - Cobranzas - Junio 2022
1796,2022-06-09 15:28:53+00:00,6175,Directv K Descargue Ventas Rentabilidad Outbound
1797,2022-06-09 15:29:23+00:00,5728,Directv K Kpis
1798,2022-06-09 15:30:35+00:00,7736,Directv K Seguimiento de Tipificaciones Recargas Argentina
1799,2022-06-09 15:30:10+00:00,7813,ETB CD Reporte Operación
1800,2022-06-09 15:31:02+00:00,8074,Ach Informe Calidad Emitida Junio 20220608
1801,2022-06-09 15:33:14+00:00,7831,Sena - Reporte RS video Llamada
1802,2022-06-09 15:33:27+00:00,7832,Sena - Reporte Satu video llamada
1803,2022-06-09 15:35:56+00:00,5138,Ceet Informe Acumulado Diario Junio 2022
1804,2022-06-09 15:41:00+00:00,7112,Ceet Seguimiento Habituales Junio 2022
1805,2022-06-09 15:41:01+00:00,7594,Reporte de Tipificaciones Sac
1806,2022-06-09 15:43:53+00:00,7706,Publicación Banco Popular Templete Verificación 2022
1807,2022-06-09 15:42:52+00:00,6571,Cumplimiento Por Agente – Junio 2022
1808,2022-06-09 15:43:52+00:00,7706,Publicación Banco Popular Templete Verificación 2022
1809,2022-06-09 15:47:35+00:00,7753,BANCO PICHINCHA Tipificación
1810,2022-06-09 15:48:06+00:00,7617,Wom Informe De Gestión
1811,2022-06-09 15:50:31+00:00,6534,Sodimac Tipificaciones Ventas
1812,2022-06-09 15:51:36+00:00,5140,Ceet Informe Acumulado Publicidad
1813,2022-06-09 16:00:00+00:00,8073,Messer Informe Ivr Opcion Sms
1814,2022-06-09 16:06:11+00:00,7164,Bbva Seguros Cdm Tlmk
1815,2022-06-09 16:10:04+00:00,5831,BBVA - Bbva Empresas Soporte Remoto
1816,2022-06-09 16:13:52+00:00,7716,Publicación Linde Informe Preventa
1817,2022-06-09 16:15:52+00:00,7711,Publicacion Enel Codensa Retenciones Fonoreubicados
1818,2022-06-09 16:17:08+00:00,7709,Publicacion Enel Codensa Reporte Fidelizacion
1819,2022-06-09 16:18:15+00:00,7708,Publicacion Enel Codensa Inbound Y Chat
1820,2022-06-09 16:18:59+00:00,7707,Publicacion Enel Codensa Mesa Calidad Inbound
1821,2022-06-09 16:22:20+00:00,6002,Publicacion Enel Codensa Reporte Retenciones Inbound
1822,2022-06-09 16:24:58+00:00,5846,BBVA SAC - Bbva Empresas Informe Productividad Buzones
1823,2022-06-09 16:28:47+00:00,8092,Publicacion Enel Codensa Campaña Bienvenida
1824,2022-06-09 16:30:01+00:00,8091,Publicacion Enel Codensa Reporte Fidelizacion segunda base
1825,2022-06-09 16:30:08+00:00,7113,Ceet Informe Gestion Activo Judiciales Junio 2022
1826,2022-06-09 16:30:57+00:00,8092,Publicacion Enel Codensa Campaña Bienvenida
1827,2022-06-09 16:30:42+00:00,7143,Ach Seguimiento Horas Presupuesto Junio 20220608
1828,2022-06-09 16:30:23+00:00,7814,ETB CD Satisfaccion_Web_DE
1829,2022-06-09 16:32:02+00:00,7116,Ceet Informe Tipificaciones Sac Digital
1830,2022-06-09 16:35:57+00:00,7814,ETB CD Satisfaccion_Web_DE
1831,2022-06-09 16:36:22+00:00,7170,Informe Control Ventas
1832,2022-06-09 16:47:17+00:00,7754,Davivienda Informe IGD
1833,2022-06-09 16:46:36+00:00,7621,RE:  Reporte Resultado NPS Messer
1834,2022-06-09 16:48:37+00:00,7621,Re:  Reporte Resultado NPS Messer
1835,2022-06-09 16:47:17+00:00,7754,Davivienda Informe IGD
1836,2022-06-09 16:50:24+00:00,7715,Re:  Publicacion Linde Tablero de Control Con Adherencia AL 31 de mayo
1837,2022-06-09 16:52:22+00:00,6255,Ceet - Resumen Agente Retenciones
1838,2022-06-09 16:52:33+00:00,7560,Ceet - Resumen Retenciones Digital
1839,2022-06-09 16:52:38+00:00,6254,Ceet - Resumen Retenciones
1840,2022-06-09 16:56:23+00:00,7835,Sena - Redes Sociales
1842,2022-06-09 16:59:21+00:00,7836,Sena - Transcript Chat
1843,2022-06-09 17:00:02+00:00,7819,ETB CD Reporte Desempeño Diario
1844,2022-06-09 17:05:57+00:00,6778,Sena - Factura
1845,2022-06-09 17:12:24+00:00,5461,5461| 09062022> Bbva Seguros CDM Pqr
1846,2022-06-09 17:13:18+00:00,6257,Corte - Proyectos Comerciales - 12:00
1847,2022-06-09 17:18:31+00:00,5397,BBVA - Bbva Empresas Pse Capacitaciones
1848,2022-06-09 17:30:06+00:00,5157,Chilectra Tablero De Control
1849,2022-06-09 17:36:30+00:00,7570,Shein - Metricas Operativas Pbi
1850,2022-06-09 17:43:16+00:00,7459,BBVA - Reporte Irene Seguros
1851,2022-06-09 17:45:56+00:00,6773,Sena - Reporte Tipificación Inbound
1852,2022-06-09 17:46:56+00:00,6594,Bbva Seguros Rellamados
1853,2022-06-09 17:49:41+00:00,6912,BBVA - Bbva Empresas Informe Ivr
1854,2022-06-09 17:51:59+00:00,7561,Ceet - Abandonos Retenciones Digital
1855,2022-06-09 18:00:46+00:00,8027,Reporte App y Portal My Linde Corte 13:00
1856,2022-06-09 17:59:05+00:00,7779,BBVA - BBVA EMPRESAS Reporte Llamadas vs Tipificaciones
1857,2022-06-09 18:01:28+00:00,6011,Ceet Clientes Reiterados Junio 2022
1858,2022-06-09 18:05:06+00:00,7837,Sena - Reporte De Satisfacción Inbound
1859,2022-06-09 18:05:53+00:00,7818,TCP Tablero Gerencial
1860,2022-06-09 18:06:30+00:00,7820,ETB CD Estimado de Factura ETB Digital
1861,2022-06-09 18:17:38+00:00,8078,Ach Informe Calidad Percibida Junio 20220608
1862,2022-06-09 18:37:47+00:00,2307,Informe Proyectos Comerciales de Junio 2022
1863,2022-06-09 19:00:14+00:00,7815,ETB CD Reporte de Tiempos
1864,2022-06-09 18:59:57+00:00,6588,Direc Tv Colombia K - Directv K Informe Diario Rentabilidad Junio
1865,2022-06-09 19:03:54+00:00,8028,Banmedica - Tablero de Control Banmédica Junio
1866,2022-06-09 19:09:14+00:00,7760,Chilectra Informe Tráfico
1867,2022-06-09 19:10:19+00:00,7407,BBVA - Reporte Soporte Otras Oficinas
1868,2022-06-09 19:14:17+00:00,6917,Publicación Banco Popular Tablero De Control Con Adherencia Al 07 de Junio
1869,2022-06-09 19:13:23+00:00,7073,Liberty Tableros De Control
1870,2022-06-09 19:13:48+00:00,7724,Publicación conexion bot TABLERO DE CONTROL CHAT BOT JUNIO 2022
1871,2022-06-09 19:14:17+00:00,6917,Publicación Banco Popular Tablero De Control Con Adherencia Al 07 de Junio
1872,2022-06-09 19:15:04+00:00,7715,Publicación Linde Tablero de Control Con Adherencia AL 08 de Junio
1873,2022-06-09 19:17:13+00:00,6005,Publicacion Enel Codensa Tablero Control Adherencia al 08 de Junio
1874,2022-06-09 19:23:36+00:00,7571,Shein - Tablero De Control
1875,2022-06-09 19:29:47+00:00,5311,Publicacion Nuevo Herald Codigos De Actividad Detallados
1876,2022-06-09 19:30:20+00:00,7714,Publicacion Simple Codigos Detallados
1877,2022-06-09 19:31:20+00:00,7459,Re: [External]  BBVA - Reporte Irene Seguros
1878,2022-06-09 19:32:04+00:00,6743,BBVA - Bbva Seguimiento Ausentismo Y Adherencia- Empresas
1879,2022-06-09 19:31:45+00:00,7717,Publicacion Enel Codensa Reporte 5-15 rutina
1880,2022-06-09 19:34:35+00:00,7161,Bbva Seguros Cdm Productividad_Analista_Indemnizaciones
1881,2022-06-09 19:38:03+00:00,5408,BBVA - Bbva Empresas Tablero De Control Empresas
1882,2022-06-09 19:45:50+00:00,7562,Ceet - Ausentismos Suscripciones
1883,2022-06-09 19:47:20+00:00,7803,7803| 09062022>BBVA SEGUROS CDM Indemnizaciones POWER BI
1884,2022-06-09 19:50:39+00:00,7940,Ceet Informe Ventas caídas - recuperadas
1885,2022-06-09 19:50:49+00:00,8080,Wom Migracion Informe Gestión
1886,2022-06-09 19:52:23+00:00,7408,BBVA - Reporte Tipificación Outbound
1887,2022-06-09 19:52:40+00:00,8069,Wom Migracion Tablero De Control
1888,2022-06-09 19:59:05+00:00,7689,Medicarte Tablero De Control Junio 20220608
1889,2022-06-09 20:00:10+00:00,6874,Cruz Verde Actualización Kpi's Junio 20220608
1890,2022-06-09 20:00:44+00:00,7823,Tablero de Control ETB Digital
1891,2022-06-09 20:01:58+00:00,8061,Cruz Verde Tablero De Control Unificado Junio 20220608
1892,2022-06-09 20:07:49+00:00,6234,Sodimac Ivr
1893,2022-06-09 20:16:10+00:00,8012,Etb Cd Ausentismo
1894,2022-06-09 20:26:28+00:00,7574,Shein - Informe Diario
1895,2022-06-09 20:26:38+00:00,8067,Sena - Reporte Outbound Voz
1896,2022-06-09 20:29:29+00:00,7749,RE:   Liberty
1897,2022-06-09 20:30:54+00:00,7146,Ach Informe Mantenimiento Oro Junio 20220608
1898,2022-06-09 20:32:18+00:00,8080,Re:  Wom Migracion Informe Gestión
1899,2022-06-09 20:35:15+00:00,7749,RE:   Liberty
1900,2022-06-09 20:59:36+00:00,7780,BBVA - Bbva Chat Bot - Corte 4 Pm
1901,2022-06-09 20:59:36+00:00,7780,BBVA - Bbva Chat Bot - Corte 4 Pm
1902,2022-06-09 21:00:37+00:00,6908,Ach Informe Mantenimiento Bronce Junio 20220608
1903,2022-06-09 21:00:46+00:00,6906,Ach Preliquidación Junio 20220608
1904,2022-06-09 21:01:11+00:00,6909,Ach Informe Ausentismo Y Adherencia Junio 20220608
1905,2022-06-09 21:01:38+00:00,6900,Ach Informe Mantenimiento Plata Junio 20220608
1906,2022-06-09 21:00:14+00:00,6265,Flujo Venta Opcional
1907,2022-06-09 21:15:39+00:00,7620,Wom Tablero De Control
1908,2022-06-09 21:15:47+00:00,6891,Messer Tablero De Control
1909,2022-06-09 21:16:27+00:00,7695,Ceet - CEET Informe Llamadas No Efectivas Venta Opcional
1910,2022-06-09 21:18:07+00:00,8072,Ach Informe Mc Junio 20220608
1911,2022-06-09 21:32:14+00:00,5836,Banco Pichincha Tablero De Control
1912,2022-06-09 21:38:08+00:00,7764,Liberty Informe Digital
1913,2022-06-09 21:38:28+00:00,7763,Liberty PBI Historico Indicadores
1914,2022-06-09 21:46:58+00:00,6570,Ceet - Flujo Renovaciones
1915,2022-06-09 21:50:07+00:00,7701,Ceet Informe de Tráfico Clasificados
1916,2022-06-09 21:54:30+00:00,6266,Ceet - Seguimiento _ Satu Etce Sac
1917,2022-06-09 21:56:47+00:00,7748,RE:  Liberty Informe Coomeva
1918,2022-06-09 22:12:38+00:00,8025,Publicacion Enel Codensa Dash Board Xcustomer
1919,2022-06-09 22:14:14+00:00,7712,Publicacion Enel Codensa Dash Board Salesforce
1920,2022-06-09 22:21:44+00:00,7107,Acciona Movilidad - Tablero De Control Acciona Movilidad
1921,2022-06-09 22:26:45+00:00,5462,Bbva Seguros Tablero De Control Seguros Front
1922,2022-06-09 22:27:35+00:00,5463,Bbva Seguros Tablero De Control Seguros Back
1923,2022-06-09 22:43:44+00:00,7839,Sena - Reporte Outbound SMS interactivo -AGV
1924,2022-06-09 22:46:55+00:00,6776,Sena - Reporte Outbound Email
1925,2022-06-09 22:47:09+00:00,6775,Sena - Reporte Outbound Sms
1926,2022-06-09 22:47:19+00:00,6779,RE:  Sena - Reporte Ausentismo
1927,2022-06-09 22:47:32+00:00,6781,Sena - Tablero De Control
1928,2022-06-09 22:47:44+00:00,7842,Sena - Informe Financiero
1929,2022-06-09 22:47:59+00:00,6779,Sena - Reporte Ausentismo
1930,2022-06-09 22:57:00+00:00,7101,Flujos Campaña CEET Nuevas – Junio
1931,2022-06-09 22:57:15+00:00,7794,RE:  Cruz Verde Ausencia Justificada E Injustificada Mayo 20220531
1932,2022-06-09 23:01:52+00:00,7851,Iberdrola Tablero de Control
1933,2022-06-09 23:01:24+00:00,8056,Tablero de Control Iberia - Junio
1934,2022-06-09 23:01:29+00:00,8057,Iberia Reporte Ausentismo
1935,2022-06-09 23:14:19+00:00,6276,Corte - Proyectos Comerciales - 18:00
1936,2022-06-09 23:49:26+00:00,8056,Re:  Tablero de Control Iberia - Junio
1937,2022-06-10 00:04:30+00:00,8080,Re:  Wom Migracion Informe Gestión
1938,2022-06-10 00:57:14+00:00,7073,Re:  Liberty Tableros De Control
1939,2022-06-10 01:33:51+00:00,5836,RE:  Banco Pichincha Tablero De Control
1940,2022-06-10 01:32:50+00:00,5836,RE:  Banco Pichincha Tablero De Control
1941,2022-06-10 01:48:39+00:00,7459,RE:  BBVA - Reporte Irene Seguros
1942,2022-06-10 01:48:38+00:00,7459,RE:  BBVA - Reporte Irene Seguros
1944,2022-06-10 11:02:09+00:00,7865,Messer Consolidado Correos
1945,2022-06-10 11:14:55+00:00,6887,Messer Niveles De Servicio
1946,2022-06-10 11:16:41+00:00,6887,Messer Niveles De Servicio Chile
1947,2022-06-10 11:23:08+00:00,7459,BBVA - Reporte Irene Seguros
1948,2022-06-10 11:39:05+00:00,7776,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Empresas
1949,2022-06-10 11:52:00+00:00,8070,Wom Migracion Logueos
1950,2022-06-10 11:52:17+00:00,6886,Messer Ocupación Agente
1951,2022-06-10 11:52:33+00:00,6885,Messer 5/15
1952,2022-06-10 12:00:28+00:00,6867,Cruz Verde Informe Diario Junio 20220609
1953,2022-06-10 12:04:15+00:00,6238,Seguimiento Tiendas
1954,2022-06-10 12:06:20+00:00,7492,Cruz Verde Informe Anis Junio 20220609
1955,2022-06-10 12:16:02+00:00,7589,Base Seguimiento Servicio Técnico
1956,2022-06-10 12:18:34+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
1957,2022-06-10 12:19:30+00:00,7982,Informe Seguimiento Central
1958,2022-06-10 12:22:28+00:00,7623,Messer Pbi Seguimiento Diario
1959,2022-06-10 12:30:04+00:00,7931,BBVA - SPC / Banco
1960,2022-06-10 12:43:13+00:00,6577,Direc Tv Colombia K - Directv K Informe Gestion Diaria Cobranzas (novedades Cargue Base Gestión_cobranzas - Konecta
1961,2022-06-10 12:54:20+00:00,7459,Re:  BBVA - Reporte Irene Seguros
1962,2022-06-10 12:54:20+00:00,7459,Re:  BBVA - Reporte Irene Seguros
1963,2022-06-10 12:56:40+00:00,8056,Re:  Tablero de Control Iberia - Junio
1964,2022-06-10 13:00:14+00:00,7591,Reporte de Integración
1965,2022-06-10 13:01:32+00:00,7860,Cruz Verde Pbi Oms Junio 20220609
1966,2022-06-10 13:00:28+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
1967,2022-06-10 13:01:51+00:00,7111,Ceet Tipificaciones Clasificados
1968,2022-06-10 13:04:25+00:00,7799,BBVA Seguros CDM Retenciones
1969,2022-06-10 13:04:53+00:00,8056,Re:  Tablero de Control Iberia - Junio
1970,2022-06-10 13:04:34+00:00,7458,BBVA - Reporte Irene Empresas
